days	height	fertilizer
18	0.151796125205389	B
18	0.400908200380703	B
18	0.241509389151664	B
19	0.090457339916611	B
19	0.793229529255769	B
19	0.503417774423723	B
19	0.639924809666506	B
19	0.39126618646939	B
19	0.807481990748785	B
19	0.706584406783803	B
19	0.333715050966323	B
20	0.909399086706494	B
20	0.619734223738002	B
20	0.0338078599209742	B
20	0.571596436716694	B
21	0.398013084797034	B
21	0.0736929948907344	B
21	0.506046842599365	B
21	0.922236087343965	B
21	0.67920921567323	B
21	0.530414215929341	B
21	0.232833416957874	B
22	0.745624090302349	B
22	0.624776737463739	B
22	0.795652132927595	B
22	0.621527991286713	B
22	0.459842636211153	B
22	0.474436434538802	B
23	0.364044566823091	B
23	0.431715210628073	B
23	0.780324594205014	B
23	0.890078174707015	B
23	0.141336001669212	B
23	0.718579095623377	B
23	0.93500496011499	B
23	0.934176110827442	B
23	0.336016171408119	B
24	0.377534512934896	B
24	0.911328050346736	B
24	0.102204639648941	B
24	0.895811778318601	B
24	0.331738679029513	B
24	0.51084974729262	B
25	0.516344536881661	B
25	0.684938035168065	B
25	0.388882562605433	B
25	0.146421968723492	B
25	0.326056396287942	B
25	0.600544228878182	B
25	0.0549821500414205	B
25	0.816181488141108	B
25	0.203785123090105	B
25	0.516984443345184	B
25	0.130800603432969	B
26	0.311329092966237	B
26	0.595198114848851	B
26	0.245316321554128	B
26	0.608422640546148	B
26	0.465435769176111	B
26	0.899086211817726	B
27	0.821772306362011	B
27	0.355430056952172	B
27	0.301110087040191	B
27	0.794012094818753	B
27	0.433014783445591	B
27	0.302716811711434	B
27	0.093733181808299	B
27	0.0621963475326388	B
28	0.66072997620601	B
28	0.640215162110205	B
28	0.866857204140009	B
28	0.289122717513237	B
28	0.893941675312816	B
28	0.193567058323727	B
28	0.759362974485459	B
28	0.215270904271165	B
29	0.0294750473015787	B
29	0.826115956151626	B
29	0.656561359132561	B
29	0.902821788341194	B
29	0.64769318709538	B
29	0.807990142221873	B
29	0.346815260583146	B
29	0.376017306649981	B
29	0.544033756023661	B
29	0.0911874613763455	B
29	0.18570973528161	B
29	0.56356362666702	B
29	0.720191494474419	B
30	0.831103837767539	B
30	0.356304248135226	B
30	0.765530610010803	B
30	0.0558846262186609	B
30	0.597459221501293	B
30	0.341781348048243	B
30	0.563430935202633	B
30	0.875710281921784	B
30	0.191132091946201	B
30	0.353705139539672	B
31	0.643432980771952	B
31	0.736138527786047	B
31	0.50048793120853	B
31	0.793571892262359	B
31	0.505133853235747	B
31	0.480848373961636	B
31	0.402474431534452	B
31	0.347202521457804	B
31	0.118286039010854	B
31	0.285738132408975	B
31	0.2651483026663	B
31	0.73813263248303	B
32	0.745757081206345	B
32	0.137796143962381	B
32	0.494045894311663	B
32	0.572355465255289	B
32	0.484766231335621	B
32	0.370012148351332	B
32	0.408344013306003	B
32	0.0112697457661852	B
32	0.881026279957345	B
32	0.0761297059167796	B
32	0.486233660805738	B
33	0.785997799597681	B
33	0.573462275720279	B
33	0.406480462494074	B
33	0.536005676093432	B
33	0.756215535734858	B
33	0.160727122216485	B
33	0.930016241317694	B
33	0.453773802592575	B
33	0.891003905649995	B
33	0.863400134122153	B
33	0.719595430030797	B
33	0.648378406893849	B
33	0.621012885540646	B
33	0.0701949168190672	B
34	0.405910150972583	B
34	0.508706682322856	B
34	0.903425397234968	B
34	0.682548536084747	B
34	0.694303468180201	B
34	0.450539925310295	B
34	0.115270495152799	B
34	0.750468601259249	B
34	0.419900838877463	B
35	0.413478647329612	B
35	0.0263521340384614	B
35	0.140455099424192	B
35	0.404987026403736	B
35	0.735173125334161	B
35	0.00456784348352812	B
35	0.578445871021054	B
35	0.867844874679576	B
35	0.677217301437242	B
36	0.251598110956062	B
36	0.815614710319398	B
36	0.319705285277452	B
36	0.554189089753587	B
36	0.414740916487063	B
36	0.0494455178947343	B
36	0.699394817561068	B
36	0.525329980358947	B
36	0.719921069491346	B
36	0.0486556995116794	B
36	0.685175953549332	B
37	0.285290521065084	B
37	0.271665659335364	B
37	0.79529891378479	B
37	0.0827955678978469	B
37	0.0408797390312732	B
37	0.334209941861142	B
37	0.519738676385409	B
37	0.58406666087103	B
37	0.260064927705874	B
37	0.196679643151583	B
38	0.365730808776182	B
38	0.452868193902153	B
38	0.800704701978249	B
38	0.116410183953121	B
38	0.647649453070094	B
38	0.475990002431597	B
38	0.864644508304385	B
38	0.528294634879178	B
38	0.123207814981773	B
38	0.423592711274977	B
39	0.184285292353403	B
39	0.416779762861553	B
39	0.215752844514403	B
39	0.921050603695525	B
39	0.429742987335581	B
39	0.744763944220418	B
39	0.151627283882893	B
40	0.830691558289497	B
40	0.197556205530418	B
40	0.170535112915483	B
40	0.15802068192473	B
40	0.541716103257688	B
40	0.696881811910618	B
40	0.839422364525187	B
40	0.678906701117133	B
41	3.32873716484755	B
41	3.51259843679145	B
41	3.55715276114643	B
41	3.4357542716898	B
41	3.5700262770988	B
41	3.34015816636384	B
41	4.48019171645865	B
41	19.4666281602476	B
41	19.2758634774588	B
42	9.17600221934096	B
42	3.9802064425312	B
42	9.62509356897812	B
42	0.15529683065979	B
42	3.81241854466498	B
42	16.586442929547	B
42	4.77030988456681	B
42	3.76526203658432	B
42	4.52534435177222	B
42	3.31752006876791	B
42	4.76578163309023	B
42	3.66295143123716	B
42	10.6193208890766	B
42	8.27214906423109	B
43	3.03494965424761	B
43	9.81217730468333	B
43	4.56205073976889	B
43	1.17515073297855	B
43	11.7303319485023	B
43	3.94158172141761	B
43	4.55597377433515	B
43	3.10066898027435	B
43	13.6579279724777	B
43	4.61208398872986	B
43	2.38349368309686	B
43	3.06751887496828	B
43	6.2292122730675	B
43	4.49976403173059	B
43	24.1173048483603	B
44	4.71749426936731	B
44	8.68137143004585	B
44	4.83161843009293	B
44	6.74415808943475	B
44	11.8766557126194	B
44	3.83690601959825	B
44	14.0883297687757	B
44	10.7297634999421	B
44	17.2032747297637	B
44	4.69622344803065	B
44	3.66456889826804	B
44	3.29098639031872	B
45	5.33529658354052	B
45	3.85540710948408	B
45	15.8415602814605	B
45	10.1728065225058	B
45	31.4375235927918	B
45	3.57952385162935	B
45	21.6768806409233	B
46	4.92631638391822	B
46	3.66641117399558	B
46	16.2296737049317	B
46	3.77848829096183	B
46	0.288149814735004	B
46	3.84888122578049	B
46	13.569072642513	B
47	2.1107927293899	B
47	22.9585032320562	B
47	0.450256174921254	B
47	14.8863703518471	B
47	14.5108702978893	B
47	2.5224990894702	B
47	9.63376589298221	B
48	7.47820523228654	B
48	23.7539432685761	B
48	30.1005263610222	B
48	4.33203566211753	B
48	24.2257240854025	B
48	14.3255406898781	B
48	3.67112129321322	B
48	7.82096357354806	B
48	20.4714916050676	B
48	17.3310663104787	B
48	3.21805806038901	B
49	21.9631868545157	B
49	22.7305199848675	B
49	14.4549116274058	B
49	10.564317673827	B
49	37.6357201447823	B
49	17.0400131935225	B
49	17.8198274806808	B
49	6.76543062889846	B
50	4.99869876623793	B
50	3.22844228937911	B
50	14.4803178961783	B
50	32.5492446408098	B
50	36.5179484533487	B
50	34.6636473435279	B
50	31.9875556994775	B
50	17.0440374855639	B
50	7.33849864319294	B
51	16.9818731985993	B
51	3.17579391179606	B
51	17.3820712655661	B
51	37.1587870464572	B
51	21.8895310060752	B
51	31.7388868268959	B
51	26.0934095694391	B
51	13.8308970455135	B
51	39.2955935292935	B
52	21.2561271466893	B
52	12.3444620747745	B
52	22.9065982473857	B
52	7.15400471176805	B
52	31.2177903279132	B
52	27.9756838536437	B
52	19.6321867035301	B
52	18.3157111240881	B
52	32.702939472927	B
52	12.7359161357786	B
52	13.5417912829561	B
52	27.7824787702008	B
52	19.1268651944737	B
53	33.470847967239	B
53	22.5937919018769	B
53	36.568510169004	B
53	29.5954470518015	B
53	2.24847425907028	B
53	11.4862863958178	B
53	37.9877520617769	B
53	32.0879590417371	B
53	15.6293733214169	B
53	12.0020631497989	B
53	35.8166538931573	B
53	17.5822354033695	B
53	43.8572547861817	B
53	43.6154196037941	B
54	11.4730863019761	B
54	17.6834568742436	B
54	13.7552034067582	B
54	32.9728806790418	B
54	13.4123031236237	B
54	6.22996461531094	B
54	46.8334699449252	B
54	37.2797348761217	B
54	35.43123601225	B
54	20.7201171642276	B
54	27.307187687496	B
54	33.6367725620979	B
54	14.887612580358	B
54	26.7173867362395	B
55	30.0974165450177	B
55	45.3677379447271	B
55	34.9613271720693	B
55	41.4423303234921	B
55	30.3254697354738	B
55	17.9549731681943	B
55	25.743230280381	B
55	12.6123536073753	B
55	38.6685176172027	B
55	43.6482683471578	B
55	29.1527922237299	B
55	19.9909766390213	B
55	40.7715025123701	B
55	31.3932702656069	B
56	26.5172790232621	B
56	41.8758542318002	B
56	23.1615434264241	B
56	42.3895910322904	B
56	22.5152374106325	B
56	34.9941334039277	B
56	40.0737724231864	B
56	18.0074128744568	B
56	35.4012347783493	B
56	30.3241319705117	B
56	38.3574391664229	B
56	23.7340206462078	B
56	30.7901366594251	B
56	45.7428400775579	B
57	34.3649016380803	B
57	41.0119094827512	B
57	30.9310540238356	B
57	23.0060834528529	B
57	33.2307430915287	B
57	21.2900884455923	B
57	7.7988861155003	B
57	45.6512259199149	B
57	23.1109118302257	B
58	15.7591698735359	B
58	44.8928180729257	B
58	34.8413821856926	B
58	29.4237160524839	B
58	34.1005201339789	B
58	31.680186581977	B
59	46.1065877645507	B
59	43.6366070850153	B
59	19.0936940413649	B
59	40.0339849564175	B
59	43.8881366589956	B
59	43.462609759767	B
59	13.0968269071579	B
59	35.1864257498472	B
59	57.3363332091796	B
59	45.5879453863953	B
59	20.7272381935413	B
59	21.2633128811656	B
60	43.0310955231555	B
60	36.4394451442772	B
60	48.1529056387748	B
60	41.5582666167731	B
60	39.6699936350917	B
60	40.7566184279928	B
60	40.6425503539133	B
60	26.3040093378575	B
60	63.0749332061946	B
60	25.4799459257467	B
60	39.5903850721776	B
60	34.3368064737834	B
61	58.2811233335541	B
61	50.4344017617923	B
61	35.1028344409337	B
61	43.0142079537502	B
61	52.7546195019875	B
61	63.523228395069	B
61	44.4226507616885	B
61	31.5549339776897	B
62	32.7445768650419	B
62	63.2571858043419	B
62	22.5542851614252	B
62	74.0174236888186	B
62	41.126494059127	B
63	39.4760674088628	B
63	45.7356055546395	B
63	53.5738872786526	B
63	47.2682827583435	B
63	24.6784977752752	B
63	47.8153670946937	B
63	49.8442451374242	B
63	51.955508705345	B
63	35.1857927239261	B
63	21.9297711863852	B
63	42.7542369217548	B
64	36.6170124909026	B
64	38.501100015569	B
64	36.7422073328008	B
64	42.4999555014548	B
64	43.4478293707639	B
64	54.7409271323983	B
64	56.7842834387578	B
64	39.2746833758257	B
64	44.2518202848479	B
64	51.0144476602559	B
64	61.5679110483801	B
64	47.259295803576	B
64	30.9912650844589	B
65	50.358525451413	B
65	46.9490932902944	B
65	66.0849285346043	B
65	52.054221654436	B
65	42.4495021764527	B
65	44.3647770617147	B
65	43.8870321045452	B
65	51.2203513715748	B
65	51.3241779759948	B
65	58.9784820682478	B
65	53.1017672618094	B
65	46.3131270287868	B
66	40.6738870482026	B
66	56.4670293141954	B
66	49.7951151767167	B
66	52.2683786769179	B
66	61.5164101842281	B
66	68.2603561864876	B
66	41.4218353986445	B
66	67.4808045682029	B
66	42.7126647054908	B
66	54.1635219219476	B
67	54.3237049485536	B
67	49.7109149010767	B
67	66.7025304101804	B
67	46.1908800022199	B
67	59.4853128051329	B
67	52.827442998567	B
67	43.6851970126916	B
67	65.2268914346638	B
67	32.4965963449117	B
67	48.3984753058738	B
67	38.3459743309274	B
67	55.7032106990127	B
67	56.5642254944098	B
68	43.0926483129025	B
68	60.8495295614707	B
68	44.45099761418	B
68	61.4920149941798	B
68	57.5982939962771	B
68	62.4727594710452	B
68	45.9951696080615	B
68	56.5335400967811	B
68	51.3518058004366	B
69	41.6111784390544	B
69	57.8468650552153	B
69	74.1576261131718	B
69	49.9592906648495	B
69	54.601825243318	B
69	63.6524373297718	B
69	57.361455098366	B
69	76.4953631225286	B
69	64.4321373378987	B
69	80.3133393302204	B
70	61.7890934629397	B
70	47.2408333872408	B
70	63.3533526790432	B
70	50.0544374318581	B
70	49.2893763388067	B
70	57.4852566989639	B
70	68.719167001786	B
70	62.9390999957798	B
70	67.8002027646355	B
70	68.873410022806	B
70	58.0614786957774	B
70	35.8576888639094	B
70	67.8590685173084	B
70	81.5911586935979	B
71	60.8638349945969	B
71	46.8508555047232	B
71	56.7444923444595	B
71	51.0748242084475	B
71	60.5436077992838	B
71	67.8211200555664	B
71	69.7443614680554	B
71	63.9917502481331	B
71	52.4002986672357	B
71	70.012521672816	B
71	75.4031855513005	B
72	84.5988277593107	B
72	57.3234756553408	B
72	67.020925991525	B
72	74.2969166611409	B
72	61.4160452847789	B
72	67.8885855576848	B
72	65.0042148127842	B
72	61.5755046546314	B
72	64.7450910287503	B
72	73.0273276953	B
72	67.727789140044	B
73	59.6556178482549	B
73	42.1421702417823	B
73	57.0493681487516	B
73	65.1404488265637	B
73	40.3757487803569	B
74	88.1895203169736	B
74	51.3523777008723	B
74	54.9524812438077	B
74	81.2973822495573	B
74	44.8812405128001	B
74	74.8106268112837	B
74	64.1999123145724	B
74	72.4787674151169	B
74	76.761102625448	B
75	58.4953607708768	B
75	61.3415515425139	B
75	38.6305069677222	B
75	59.2094767595516	B
75	72.841882539167	B
75	74.2706758958203	B
75	89.6105600379976	B
75	70.0462702873963	B
75	74.1165864840187	B
75	70.4077833269354	B
76	65.4716376416456	B
76	78.0291082086261	B
76	75.5623458088964	B
76	72.5342045839347	B
76	63.2053934838972	B
76	71.2784954826457	B
76	79.5141697768025	B
76	78.5645274746263	B
76	67.0734747443205	B
77	65.3488653203649	B
77	77.3280132192226	B
77	82.9090992895349	B
77	73.7705816310294	B
77	69.8470711462047	B
77	64.1732926998855	B
77	69.0271310872781	B
77	58.552483219782	B
77	66.5268180059988	B
77	85.3096508865819	B
78	85.2393184503695	B
78	65.5322236639466	B
78	76.4873158507284	B
78	75.3339564737446	B
78	58.0535114715808	B
78	82.8083998017723	B
78	55.9365420395292	B
78	62.7324657120496	B
78	85.3215444505731	B
78	70.1912725548574	B
78	73.5162420921975	B
78	59.5206270715802	B
79	61.6703603460064	B
79	79.7290973068782	B
79	74.5545307126878	B
79	70.4657152978384	B
79	63.2397273910393	B
79	66.4870149880772	B
79	98.0410360936432	B
79	74.6351040662517	B
80	85.9000521202148	B
80	86.2700640067928	B
80	86.3124608034589	B
80	81.8480875956504	B
80	66.5164407582734	B
80	69.1649624723034	B
80	86.9739119454593	B
80	66.8164648741724	B
80	85.2754009706365	B
81	74.7246042642266	B
81	76.4362398590636	B
81	72.6043054950517	B
81	78.3985886372945	B
81	90.031848416518	B
81	85.9373317754117	B
81	79.1353585227659	B
81	90.4200552469028	B
82	98.7200373414682	B
82	82.1963107108515	B
82	87.0248945310776	B
82	85.5821864906474	B
82	73.5209705898189	B
82	74.0341385785405	B
82	102.817704626212	B
82	92.4727778777618	B
82	91.3408177192647	B
82	85.4157340404943	B
83	88.8938856499227	B
83	85.8785603954598	B
83	85.2999875408727	B
83	87.2342231194305	B
83	74.9953491399579	B
83	109.412221019712	B
83	93.6996179027088	B
83	83.2079204104435	B
83	98.0888937082924	B
84	79.9274191399512	B
84	103.471585074759	B
84	82.9562644697724	B
84	63.9850914354809	B
84	100.901191953996	B
84	98.7422913272875	B
85	80.3368368064129	B
85	74.1962503400641	B
85	69.9947241930336	B
85	85.7498646206957	B
85	70.3607142272033	B
85	81.0353198122503	B
85	90.8557212237862	B
85	97.795192220504	B
85	81.3003687312026	B
85	88.7039724002432	B
86	92.6094823604143	B
86	107.349263382373	B
86	81.0145647247288	B
86	74.7168973823952	B
86	72.343905782892	B
86	96.4573718528977	B
86	90.3788080864963	B
86	98.7608630439313	B
86	89.6516061284265	B
86	95.5709392551426	B
87	94.2621857415945	B
87	93.0354198516858	B
87	86.8503734023521	B
87	106.220093806264	B
87	89.7222595722423	B
87	100.527637714425	B
87	95.5263915453013	B
87	111.755244747872	B
87	101.052139643239	B
88	91.3630884413763	B
88	95.0685104773265	B
88	94.0469079158657	B
88	74.591539030277	B
88	112.513938948207	B
89	108.338811544875	B
90	90.4138336377473	B
90	101.900075591704	B
90	100.49895903607	B
90	87.2324058894758	B
90	114.019074136532	B
90	96.8175289503104	B
90	101.135837079435	B
90	103.468710094397	B
90	89.6787553069058	B
90	88.8657067043273	B
90	99.2545744547028	B
90	105.660856005122	B
91	100.758305318446	B
91	107.099455713022	B
91	103.389801033914	B
91	105.613878059246	B
91	86.1509409405873	B
91	107.070538909439	B
91	92.7819955385709	B
91	96.062711105659	B
91	99.7114793476521	B
91	84.4014891269466	B
91	99.9646304802864	B
91	96.921423631568	B
91	94.2948854806153	B
91	96.0940240366509	B
91	114.294891767514	B
91	89.330786490389	B
92	99.8661551857198	B
92	77.3403828988054	B
92	96.3183067989393	B
92	98.0670281457008	B
92	118.66325787952	B
92	93.6798193476324	B
92	94.638204635586	B
92	89.5437038209564	B
93	105.858051668164	B
93	115.640919877873	B
93	92.2146638991351	B
93	99.9627559852598	B
93	117.923086088475	B
93	97.5770260534134	B
93	111.515122083763	B
93	108.555035428137	B
93	91.806040761947	B
93	117.068880111011	B
93	113.131740182723	B
93	100.837974905742	B
93	96.7600654536984	B
94	102.595815819131	B
94	114.680634151454	B
94	101.137507198166	B
94	88.2779468123068	B
94	105.610952890789	B
94	115.059040097423	B
94	95.9288206983246	B
94	105.160844723297	B
94	95.3980667397775	B
94	108.848062129256	B
95	106.735003719865	B
95	107.763152239624	B
95	101.996735817725	B
95	101.386365384471	B
95	117.374454144087	B
95	109.891380190372	B
95	107.470647324261	B
95	77.4481146757917	B
95	97.1238129683615	B
95	117.529063178864	B
96	105.991848565572	B
96	98.0968221611939	B
96	105.846773431217	B
96	106.72419254057	B
96	105.725576048533	B
96	115.706125757788	B
96	126.048809382289	B
96	120.740918278114	B
96	123.381225339711	B
96	107.941326725015	B
96	119.703447139889	B
96	101.549242447537	B
96	110.167785948825	B
96	133.434379064735	B
96	111.551719901214	B
96	108.646910740293	B
96	106.077865393477	B
96	119.712685018727	B
97	133.281893617618	B
97	116.38157036847	B
97	109.66735121906	B
97	133.077836460037	B
97	104.631697765591	B
97	124.035325132809	B
97	108.666548719163	B
97	102.982526299803	B
97	125.743053787468	B
97	95.7623932510461	B
97	110.677500616493	B
97	113.975152433487	B
97	109.416822813331	B
97	97.4799226711881	B
97	107.545988438171	B
98	98.5296425554935	B
98	133.471636529629	B
98	95.9717037160014	B
98	93.8588156440497	B
98	122.056485269443	B
98	124.374444077283	B
98	113.86011801116	B
98	113.871795120444	B
99	123.330431704751	B
99	130.267189554318	B
99	100.434448505728	B
99	129.424970766397	B
99	118.380117336976	B
99	113.086565545143	B
99	129.431441401438	B
99	126.477736850734	B
99	129.959524859362	B
99	114.628398563652	B
99	125.361724496816	B
99	120.677256332112	B
99	112.728004452186	B
99	135.532330243397	B
100	119.937268188551	B
100	117.773156241619	B
100	123.749716006688	B
100	122.717345212556	B
100	111.862285851565	B
100	118.848215249076	B
100	145.484444887856	B
100	118.794068952167	B
1	0.457568910477372	C
1	0.786101660516578	C
1	0.0159200353276295	C
1	0.954606472019804	C
1	0.608440884272568	C
1	0.410622240005371	C
1	0.0272098939749412	C
1	0.721943838056178	C
1	0.199940893052068	C
1	0.957811429951108	C
1	0.869447143457366	C
1	0.682778988780532	C
2	0.700477347088358	C
2	0.452800924414381	C
2	0.826572741682564	C
2	0.158522825639617	C
2	0.594576762038438	C
2	0.280150920181768	C
2	0.437135828222381	C
3	0.0437375752759787	C
3	0.170259179091469	C
3	0.0555182317330035	C
3	0.905059807128662	C
3	0.328462496196152	C
3	0.49636929689829	C
3	0.599193446309074	C
3	0.227378818099775	C
3	0.494618751292972	C
3	0.772935918250974	C
3	0.333753703889671	C
3	0.822908809098106	C
4	0.0330038128013257	C
4	0.930538931454067	C
4	0.714063880547958	C
4	0.261869606726881	C
4	0.648893347301056	C
4	0.333449656881081	C
4	0.907561333219445	C
4	0.324514450980739	C
4	0.030391820492999	C
4	0.338853056028407	C
4	0.370993438283525	C
4	0.3420743617559	C
4	0.919969914092993	C
4	0.367749112968645	C
5	0.523573553509777	C
5	0.886768331023632	C
5	0.878657046821899	C
5	0.232619118158861	C
5	0.687212053870703	C
5	0.334406617679633	C
5	0.531188211093346	C
5	0.712015229199702	C
5	0.78554422199765	C
5	0.833421545646463	C
5	0.0343707537297935	C
5	0.210856719941755	C
6	0.351682659257979	C
6	0.29295909027375	C
6	0.697504188438567	C
6	0.670573400964107	C
6	0.872141721522592	C
6	0.810369167612709	C
6	0.746105280161524	C
6	0.384141618706054	C
7	0.552771131411039	C
7	0.0731778025704747	C
7	0.836600898590404	C
7	0.916440496609236	C
7	0.48446728484123	C
7	0.885851098631975	C
7	0.128908802211906	C
8	0.228789628046798	C
8	0.469547512805245	C
8	0.454307592745561	C
8	0.416869402407126	C
8	0.0376135867554693	C
8	0.617483889548263	C
8	0.685751900202981	C
8	0.337013941229088	C
8	0.907116884288066	C
8	0.712143736095944	C
8	0.0486698403353026	C
9	0.939516248336682	C
9	0.208746517018881	C
9	0.0346878352866042	C
9	0.249841204378754	C
9	0.690398461495838	C
9	0.237565256955956	C
9	0.225127633564019	C
9	0.0201363494270481	C
9	0.253594768253	C
9	0.662976552004692	C
9	0.0332248331493852	C
9	0.0601700408054362	C
10	0.381135004708389	C
10	0.469610573850029	C
10	0.60475504975572	C
10	0.693262465928758	C
10	0.0735672177591672	C
10	0.403885827196063	C
10	0.933154740613342	C
10	0.779897209091967	C
10	0.214444067833635	C
10	0.469336376418749	C
11	0.0108676849437567	C
11	0.247827201227968	C
11	0.435657156379116	C
11	0.710102659543432	C
11	0.949382511277992	C
11	0.31836307333045	C
11	0.905425096900825	C
11	0.921776194067208	C
11	0.861807603825583	C
11	0.472186008642892	C
11	0.752229832976201	C
11	0.769655753450935	C
11	0.649527306028178	C
11	0.557057679494998	C
11	0.316890250377279	C
12	0.00125987921880248	C
12	0.0630602156355355	C
12	0.0823705874499865	C
12	0.0125634786187826	C
12	0.321756223255456	C
12	0.114294969990927	C
12	0.568862301831055	C
12	0.035757980910906	C
12	0.00917296719853765	C
12	0.154862954009635	C
12	0.797236530381876	C
13	0.734890972894693	C
13	0.261414469898834	C
13	0.18032316142732	C
13	0.216355091649651	C
13	0.0593882689136079	C
13	0.0574043975987781	C
13	0.141982709115837	C
13	0.0699467239998436	C
14	0.041098979699503	C
14	0.500692052630864	C
14	0.7563468440203	C
14	0.665805291956834	C
14	0.0638020453625358	C
14	0.0172095070787084	C
14	0.42373515572399	C
14	0.151035329705337	C
14	0.688907611028603	C
15	0.674610922840656	C
15	0.848341875505866	C
15	0.311708472911657	C
15	0.930428168028205	C
15	0.943786088493653	C
15	0.0375520211237016	C
15	0.856339151088227	C
15	0.788132519975382	C
15	0.694067830627319	C
15	0.27688179872348	C
15	0.481034079401676	C
15	0.410499209596311	C
15	0.584598682054395	C
16	0.887525125144747	C
16	0.230118122000325	C
16	0.260553424159298	C
16	0.704378494527192	C
16	0.720231461629737	C
16	0.891817257487371	C
16	0.443449846653191	C
16	0.824829044363771	C
16	0.299034902040148	C
16	0.199370721209561	C
16	0.88245965609288	C
16	0.0505395140401864	C
17	0.394023954771305	C
17	0.437326997877486	C
17	0.398532737250207	C
17	0.642422057921068	C
17	0.725366410042623	C
17	0.873665843032843	C
17	0.78578741560341	C
17	0.0897477753654431	C
17	0.170493327925215	C
18	0.615455639364275	C
18	0.83785453576517	C
18	0.567633627477336	C
18	0.251497517543612	C
18	0.846929253078998	C
18	0.179868956833767	C
19	0.468497524687942	C
19	0.00941130015417002	C
19	0.345415958086961	C
19	0.423738287121524	C
19	0.120490503827265	C
19	0.598349358178287	C
19	0.289830026226506	C
19	0.229652343686515	C
20	0.343686856775699	C
20	0.855705811991357	C
20	0.949351129025065	C
20	0.701903647568542	C
21	0.951421917930323	C
21	0.517298138690724	C
21	0.415726688418848	C
21	0.924478937774741	C
21	0.142139658089339	C
21	0.0637225117922451	C
21	0.0232410093691821	C
22	0.58690560676041	C
22	0.667583383551878	C
22	0.767760975237857	C
22	0.131991522066528	C
22	0.153127121777895	C
22	0.947632193264629	C
23	0.382035458217917	C
23	0.180082157166907	C
23	0.457822897743124	C
23	0.52155760511717	C
23	0.314484731497942	C
23	0.958266818915337	C
23	0.505790926157109	C
23	0.128162237010353	C
23	0.42026756493336	C
24	0.594927525642561	C
24	0.19445772827991	C
24	0.128579365535795	C
24	0.744465914787723	C
24	0.609451938323521	C
24	0.270380617594734	C
25	0.183290312095778	C
25	0.254472689935938	C
25	0.508691759877063	C
25	0.656325033002456	C
25	0.367313252286598	C
25	0.915196831755262	C
25	0.113425056420965	C
25	0.0374708863770744	C
25	0.483483989868547	C
25	0.554379115424428	C
25	0.804332911774204	C
26	0.627176434674767	C
26	0.905172992400669	C
26	0.490338561726578	C
26	0.0813826817320661	C
26	0.9533217381977	C
26	0.384717281539148	C
27	0.858327700979621	C
27	0.840322644886329	C
27	0.284131264711808	C
27	0.127067246823572	C
27	0.254831286496483	C
27	0.00548889518055755	C
27	0.785451745585307	C
27	0.167384109003858	C
28	0.807952195726102	C
28	0.159765826460595	C
28	0.732185291912174	C
28	0.497315667084575	C
28	0.261323415713074	C
28	0.32890300510917	C
28	0.675697200941309	C
28	0.5668879969647	C
29	0.44982157771786	C
29	0.322360913657274	C
29	0.927510869146016	C
29	0.618931805239602	C
29	0.188121953843317	C
29	0.342297869103882	C
29	0.491642328706802	C
29	0.846205209663214	C
29	0.146306416718289	C
29	0.220859030882518	C
29	0.156197387666907	C
29	0.588749073251771	C
29	0.480734925396973	C
30	0.180280601062502	C
30	0.390726733739331	C
30	0.558121878275416	C
30	0.29605702063418	C
30	0.460925405156256	C
30	0.900253342629487	C
30	0.0441221920676375	C
30	0.512575824308442	C
30	0.424216582992813	C
30	0.868600241665263	C
31	0.844332282509033	C
31	0.15643940314961	C
31	0.72084948378809	C
31	0.386196068740296	C
31	0.533746331270472	C
31	0.076828895175519	C
31	0.111711567694632	C
31	0.886642871182024	C
31	0.842225730651989	C
31	0.156407309114002	C
31	0.509415405453181	C
31	0.891050827970806	C
32	0.312144494023717	C
32	0.154094854592889	C
32	0.910136754624544	C
32	0.44309217161693	C
32	0.211572100359869	C
32	0.00193509791279212	C
32	0.593392911473833	C
32	0.385734842042438	C
32	0.862531251856126	C
32	0.484803568465092	C
32	0.696216785989236	C
33	0.0263413392628233	C
33	0.363604329235387	C
33	0.370630301263494	C
33	0.323744861729209	C
33	0.349247190839379	C
33	0.61214113763223	C
33	0.0315428971468161	C
33	0.66718456390663	C
33	0.781582334059446	C
33	0.486280234598477	C
33	0.107901266484987	C
33	0.868559830259378	C
33	0.396116496781662	C
33	0.454015963332496	C
34	0.6839760892132	C
34	0.231793243408901	C
34	0.287155601428822	C
34	0.675125537255858	C
34	0.739521825210734	C
34	0.0132636596875576	C
34	0.528342538746073	C
34	0.625275307538685	C
34	0.892841511871667	C
35	0.661625384091168	C
35	0.243193508251958	C
35	0.393911771350152	C
35	0.117770650113622	C
35	0.126467949235424	C
35	0.613446424569703	C
35	0.33198912255466	C
35	0.405141746091732	C
35	0.900266843741216	C
36	0.3678938462787	C
36	0.219060750542364	C
36	0.661517073972694	C
36	0.00944717087744115	C
36	0.657542107083525	C
36	0.758688154523648	C
36	0.486347926693271	C
36	0.295239738596138	C
36	0.706495099031598	C
36	0.292018774925964	C
36	0.742429172523166	C
37	0.107442236272618	C
37	0.764504379146577	C
37	0.470542785362341	C
37	0.798213250847767	C
37	0.726822190151629	C
37	0.864557120803511	C
37	0.266838345851284	C
37	0.427122314402368	C
